,,,,,,
"1944f1c2c1ca14b1fcae3972b5783fd01da29da7"," Администратор Торговых точек ",48000,"   18.6.2019 09:35 ","(р-н Ленинский)","Магазин","https://www.avito.ru/kaluga/vakansii/administrator_torgovyh_tochek_1116080680"
"570bf3f0fa965aa5d5008f49dffc246c03df0d39"," Администратор торговых точек ",45000,"   13 июня 10:36 ","(р-н Ленинский)","Магазин","https://www.avito.ru/kaluga/vakansii/administrator_torgovyh_tochek_1288462198"
"1d48ca0530b44a707b2f57ee260e55a9790f8e59"," Администратор уборка гостиницы (дома отдыха) ",25000,"   16 июня 22:20 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_uborka_gostinitsy_doma_otdyha_1204591066"
"1a3e0b3e2361523bef2b666fbf783531491f5370"," Администратор-охранник ",20000,"   18.6.2019 12:02 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator-ohrannik_968812448"
"7c415e029fe7a50bf49925df0f381074079d17df"," Аренда рабочего места для парикмахера ",500,"   2 июня 10:03 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/arenda_rabochego_mesta_dlya_parikmahera_1505292428"
"11a0404c2888b47961f33d4ed5ff5b3aad77e357"," Арматурщик ",60000,"   5 июня 10:08 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/armaturschik_1001362044"
"98fca0f05b15c0de17845b1a07d97b3419bef848"," Арматурщик (вахта) ",60000,"   6 июня 11:17 ","(р-н Ленинский)","ООО ""Полати""","https://www.avito.ru/kaluga/vakansii/armaturschik_vahta_1495773623"
"5e8a6b185cef9a53a10cc78527bd8044d539943e"," Бариста ",20000,"   5 июня 16:06 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/barista_1257307607"
"5bf812dcf42949868c66c3180a89e7d9388937a2"," Бариста ",15000,"   7 июня 19:34 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/barista_978659780"
"c42219f5eeab8532aae913a18e1120a54a8f5619"," Бариста (с обучением) ",18000,"   11 июня 23:20 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/barista_s_obucheniem_1563485180"
"b6149d9809fc9dcb1bc5cf5cc3e993d4cf679d48"," Бариста Coffee Way ",0,"   11 июня 11:51 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/barista_coffee_way_1581884693"
"529e754b1a9fe092dc292a7c64614b5bdd076d75"," Бармен ",20000,"   11 июня 17:52 ",,,"https://www.avito.ru/kaluga/vakansii/barmen_561260023"
"44b915d2f1c6b2b3a0f09df6ca6e5f37b90057ed"," Бармен ",0,"   13 июня 12:52 ","(р-н Ленинский)","Гостинные ряды","https://www.avito.ru/kaluga/vakansii/barmen_955738647"
"18cff561936e0013b5ca0df7f97ec5789d0ab6dd"," Бармен кассир в кафе пиццерию ",1200,"   9 июня 00:15 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/barmen_kassir_v_kafe_pitstseriyu_1384567497"
"84d4a885aea610cf426f046dfc97b0cdb068719c"," Бармен-бариста ",25000,"   10 июня 16:51 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/barmen-barista_1596458912"
"fb0b0cb5ff7cbac86dfaa79217b2ed3b9defd2c3"," Бригада в лес. Можно без опыта работы.Трактористы ",50000,"   2 июня 13:59 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/brigada_v_les._mozhno_bez_opyta_raboty.traktoristy_1588779366"
"a9bb27e8aa9f5b1d44c55ccddeeccb2028f68e4d"," Бригада для сборки сип-домов ",0,"   13 июня 21:20 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/brigada_dlya_sborki_sip-domov_823624375"
"4b62b8ce1b0a5090785cebb4b0ed25b81ee205b5"," Бригада рабочих ",100000,"   29 мая 10:19 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/brigada_rabochih_1242966584"
"19871b130af41130e90bfcbd24f00354f891cd2b"," Бригадир с правами категории Б ",65000,"   28 мая 15:45 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/brigadir_s_pravami_kategorii_b_1524090731"
"a19b85d5da9b58c25c51381a7284e1df15c908f0"," Бригады плотников ",70000,"   4 июня 14:40 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/brigady_plotnikov_491318125"
"57a7e9f201b756c8a2ad9df3fbec8fa82cf1de96"," Бульдозерист ",100000,"   7 июня 14:47 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/buldozerist_1033979276"
"e2ea65bd25c089253abb843a0eb393eba280f32f"," Бухгалтер ",30000,"   5 июня 12:03 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_1501530492"
"4f73e70741fbb513dacdd6d93ba41b939db5359f"," Бухгалтер ",30000,"   7 июня 14:14 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_1577428581"
"8e834691b358b4323a53db9ec5d123b0e27cb2d0"," Бухгалтер ",25000,"   2 июня 22:27 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_1648999538"
"39b3e7c8884466ceed503c79829fc0373473abd9"," Бухгалтер ",20000,"   13 июня 10:35 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_1243041614"
"9adfae35c76290646da2b60b36067db17787abe0"," Бухгалтер кредит контроля ",26000,"   19.6.2019 09:46 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_kredit_kontrolya_1239886593"
"310a9be4713d02d3da3d351f8a01d6565c59de07"," Бухгалтер-кассир ",23000,"   4 июня 14:42 ","(р-н Московский)","Группа Компаний «СНС»","https://www.avito.ru/kaluga/vakansii/buhgalter-kassir_1205172851"
"6859ae3f95aa41fdc8def55b457b58297f0fb5d2"," Бухгалтер-куратор ",25000,"   19.6.2019 14:33 ",,"Ташир Пицца","https://www.avito.ru/kaluga/vakansii/buhgalter-kurator_1582402875"
"1c0bfa0defb71d3a7827efbfcd295383e938baa4"," Бухгалтер-оператор ",25000,"   7 июня 08:01 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter-operator_1583302679"
"e31d3ed50d9e3f3d35ef0eb6e811ae7b7221942f"," Бухгалтер, помощник бухгалтера ",20000,"   3 июня 19:44 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/buhgalter_pomoschnik_buhgaltera_1301949259"
